"bfs","year","nat_rate_ord","indirect"
331,2004,3.76344108581543,1
331,2005,8.55614948272705,1
331,2006,0.549450576305389,1
331,2007,2.08333349227905,1
331,2008,1.99004971981049,1
331,2009,5.2380952835083,1
332,1991,0,0
332,1992,0,0
332,1993,0,0
332,1994,10,0
332,1995,0,0
332,1996,19.230770111084,0
332,1997,0,0
332,1998,0,0
332,1999,0,0
332,2000,0,0
332,2001,0,0
332,2002,6.89655160903931,0
332,2003,0,0
332,2004,9.09090900421143,0
332,2005,0,0
332,2006,37.209300994873,1
332,2007,21.6216220855713,1
332,2008,22.8571434020996,1
332,2009,5.7142858505249,1
333,1991,0,0
333,1992,4.9180326461792,0
333,1993,0,0
333,1994,3.94736814498901,0
333,1995,0,0
333,1996,0,0
333,1997,0.917431175708771,0
333,1998,0,0
333,1999,0,0
333,2000,3.44827580451965,0
333,2001,11.1111116409302,0
333,2002,18.6274509429932,0
333,2003,21.7391300201416,1
333,2004,15.7894725799561,1
333,2005,8.88888931274414,1
333,2006,16.1616153717041,1
333,2007,6.12244892120361,1
333,2008,5.61797761917114,1
333,2009,3.29670357704163,1
337,1991,0,0
337,1992,0.904977440834045,0
337,1993,0,0
337,1994,1.25,0
337,1995,0.416666686534882,0
337,1996,0,0
337,1997,1.52091252803802,0
337,1998,0,0
337,1999,0,0
337,2000,4.98084259033203,0
337,2001,2.52100849151611,0
337,2002,9.09090900421143,0
337,2003,6.22568082809448,0
337,2004,4.58333349227905,0
337,2005,0,1
337,2006,0,1
337,2007,6.79245281219482,1
337,2008,16.0447769165039,1
337,2009,9.05511856079102,1
338,1991,5.88235282897949,0
338,1992,0,0
338,1993,0,0
338,1994,0,0
338,1995,0,0
338,1996,0,0
338,1997,0,0
338,1998,0,0
338,1999,0,0
338,2000,0,0
338,2001,0,0
338,2002,0,0
338,2003,26.9230785369873,0
338,2004,0,0
338,2005,0,0
338,2006,45.7142868041992,1
338,2007,3.44827580451965,1
338,2008,0,1
338,2009,0,1
342,1991,0,0
342,1992,0,0
342,1993,0,0
342,1994,4.04040384292603,0
342,1995,0,0
342,1996,0,0
342,1997,0,0
342,1998,0,0
342,1999,0,0
342,2000,1.36986303329468,0
342,2001,7.45341634750366,0
342,2002,1.73410403728485,0
342,2003,1.11111116409302,0
342,2004,7.52688217163086,0
342,2005,6.37254953384399,0
342,2006,9.50226306915283,1
342,2007,14.4144144058228,1
342,2008,16.6666679382324,1
342,2009,3.1963472366333,1
351,1991,0.666932106018066,1
351,1992,0.750024676322937,1
351,1993,0.71772688627243,1
351,1994,0.652153015136719,1
351,1995,0.916230380535126,1
351,1996,1.52031695842743,1
351,1997,1.70948076248169,1
351,1998,1.75872504711151,1
351,1999,1.90295815467834,1
351,2000,2.14522933959961,1
351,2001,3.79008769989014,1
351,2002,6.91878700256348,1
351,2003,3.72340416908264,1
351,2004,4.54356002807617,1
351,2005,5.74618291854858,1
351,2006,8.89799308776855,1
351,2007,5.45163440704346,1
351,2008,4.72696256637573,1
351,2009,3.40429210662842,1
352,1991,1.49253726005554,0
352,1992,6.56934309005737,0
352,1993,1.58730173110962,0
352,1994,1.63934421539307,0
352,1995,0,0
352,1996,2.98507452011108,0
352,1997,0,0
352,1998,0,0
352,1999,0.806451559066772,0
352,2000,0,0
352,2001,2.14285731315613,0
352,2002,7.05128240585327,0
352,2003,0,0
352,2004,3.42857122421265,0
352,2005,7.69230794906616,1
352,2006,8.42696666717529,1
352,2007,6.25,1
352,2008,14.2857151031494,1
352,2009,1.19047617912292,1
353,1991,2.35294127464294,0
353,1992,2.40963840484619,0
353,1993,2.5,0
353,1994,4.34782600402832,0
353,1995,2.22222232818604,0
353,1996,1.07526886463165,0
353,1997,5.68181848526001,0
353,1998,1.14942526817322,0
353,1999,0,0
353,2000,3.88349509239197,1
353,2001,0,1
353,2002,6.6666669845581,1
353,2003,0.869565188884735,1
353,2004,9.23076915740967,1
353,2005,2.41935467720032,1
353,2006,14.0625,1
353,2007,5.83333349227905,1
353,2008,7.14285755157471,1
353,2009,3.84615397453308,1
354,1991,0,0
354,1992,3.63636350631714,0
354,1993,0,0
354,1994,0,0
354,1995,0,0
354,1996,0,0
354,1997,9.43396282196045,0
354,1998,8.69565200805664,1
354,1999,3.84615397453308,1
354,2000,0,1
354,2001,0,1
354,2002,1.75438594818115,1
354,2003,0,1
354,2004,7.40740728378296,1
354,2005,0,1
354,2006,10.9090909957886,1
354,2007,13.4615392684937,1
354,2008,4.34782600402832,1
354,2009,6.97674465179443,1
355,1991,0.955414056777954,1
355,1992,1.86683261394501,1
355,1993,0.253968238830566,1
355,1994,2.19435739517212,1
355,1995,1.64935851097107,1
355,1996,1.18063747882843,1
355,1997,0.397050470113754,1
355,1998,1.46500277519226,1
355,1999,1.45833337306976,1
355,2000,2.85152411460876,1
355,2001,3.33333349227905,1
355,2002,10.7241067886353,1
355,2003,6.25283193588257,1
355,2004,9.20938301086426,1
355,2005,5.16666650772095,1
355,2006,9.15059566497803,1
355,2007,6.24483060836792,1
355,2008,6.31448650360107,1
355,2009,6.39158582687378,1
356,1991,2.34375,1
356,1992,1.26262629032135,1
356,1993,2.82051277160645,1
356,1994,0.519480526447296,1
356,1995,0.777202069759369,1
356,1996,2.65700483322144,1
356,1997,0.705882370471954,1
356,1998,3.69515013694763,1
356,1999,7.93269205093384,1
356,2000,1.97044336795807,1
356,2001,3.60576915740967,1
356,2002,10.0456619262695,1
356,2003,4.57665920257568,1
356,2004,5.4466233253479,1
356,2005,2.65306115150452,1
356,2006,7.29166650772095,1
356,2007,7.67634868621826,1
356,2008,7.90598297119141,1
356,2009,8.56531047821045,1
357,1991,0,0
357,1992,0,0
357,1993,0,0
357,1994,0,0
357,1995,0,0
357,1996,0,0
357,1997,0,0
357,1998,0,0
357,1999,0,0
357,2000,0,0
357,2001,0,0
357,2002,0,0
357,2003,0,0
357,2004,0,0
357,2005,0,0
357,2006,16.6666679382324,1
357,2007,0,1
357,2008,14.2857151031494,1
357,2009,0,1
360,1991,1.07526886463165,0
360,1992,2.59067368507385,0
360,1993,2.95566511154175,0
360,1994,5.63380289077759,0
360,1995,3.61990976333618,0
360,1996,0,0
360,1997,0,0
360,1998,0,1
360,1999,2.99625468254089,1
360,2000,6.41509437561035,1
360,2001,2.56410264968872,1
360,2002,6.96864128112793,1
360,2003,6.84931516647339,1
360,2004,7.95847797393799,1
360,2005,10.3806228637695,1
360,2006,4.04040384292603,1
360,2007,5.96026468276978,1
360,2008,7.79220771789551,1
360,2009,8.64197540283203,1
361,1991,1.1990407705307,0
361,1992,0.71090042591095,0
361,1993,2.0930233001709,0
361,1994,5.65610885620117,0
361,1995,4.33789920806885,0
361,1996,0.894854605197906,0
361,1997,2.7484142780304,0
361,1998,0.203666001558304,1
361,1999,2.0599250793457,1
361,2000,5.50621652603149,1
361,2001,4.79452037811279,1
361,2002,2.82574582099915,1
361,2003,0.750750780105591,1
361,2004,5.80551528930664,1
361,2005,5.33333349227905,1
361,2006,9.44881916046143,1
361,2007,6.0959792137146,1
361,2008,4.02597427368164,1
361,2009,4.04040384292603,1
362,1991,0.776699066162109,0
362,1992,0.943396210670471,0
362,1993,0.373831778764725,0
362,1994,1.99275374412537,0
362,1995,2.59965348243713,0
362,1996,2.48344373703003,0
362,1997,1.10759496688843,0
362,1998,1.52206993103027,0
362,1999,1.87590193748474,0
362,2000,4.23497247695923,0
362,2001,3.60824728012085,1
362,2002,8.81987571716309,1
362,2003,5.42822647094727,1
362,2004,9.80392169952393,1
362,2005,6.33579730987549,1
362,2006,10.2910604476929,1
362,2007,5.8455114364624,1
362,2008,4.27083349227905,1
362,2009,3.32326292991638,1
363,1991,0.681302070617676,1
363,1992,1.36260414123535,1
363,1993,1.13981771469116,1
363,1994,1.8808776140213,1
363,1995,0.393391013145447,1
363,1996,1.71385979652405,1
363,1997,1.51296830177307,1
363,1998,1.70092129707336,1
363,1999,1.6415867805481,1
363,2000,5.64136981964111,1
363,2001,6.496985912323,1
363,2002,11.8265438079834,1
363,2003,9.22459888458252,1
363,2004,9.92167091369629,1
363,2005,7.17005062103271,1
363,2006,8.18350887298584,1
363,2007,6.9240198135376,1
363,2008,5.06024122238159,1
363,2009,3.79371690750122,1
371,1991,0.754385948181152,1
371,1992,0.555845081806183,1
371,1993,0.279280841350555,1
371,1994,0.874935626983643,1
371,1995,1.13617098331451,1
371,1996,0.535296082496643,1
371,1997,0.599700152873993,1
371,1998,0.640499293804169,1
371,1999,1.12616288661957,1
371,2000,2.04443025588989,1
371,2001,0.963056564331055,1
371,2002,7.76581239700317,1
371,2003,3.65743517875671,1
371,2004,4.54215621948242,1
371,2005,4.17492198944092,1
371,2006,7.04580450057983,1
371,2007,6.05719137191772,1
371,2008,6.08658361434937,1
371,2009,3.52404046058655,1
381,1991,0,0
381,1992,11.764705657959,0
381,1993,0,0
381,1994,21.0526313781738,0
381,1995,0,0
381,1996,0,0
381,1997,0,0
381,1998,0,0
381,1999,0,0
381,2000,0,0
381,2001,0,0
381,2002,2.77777791023254,0
381,2003,2.56410264968872,0
381,2004,2.38095235824585,0
381,2005,1.96078443527222,1
381,2006,6.6666669845581,1
381,2007,8.33333396911621,1
381,2008,13.2075471878052,1
381,2009,0,1
382,1991,0,0
382,1992,0,0
382,1993,0,0
382,1994,0,0
382,1995,0,0
382,1996,0,0
382,1997,0,0
382,1998,0,0
382,1999,0,0
382,2000,0,0
382,2001,0,0
382,2002,0,0
382,2003,0,0
382,2004,0,1
382,2005,5.55555582046509,1
382,2006,0,1
382,2007,0,1
382,2008,0,1
382,2009,41.1764717102051,1
383,1991,0,0
383,1992,0.934579432010651,0
383,1993,0,0
383,1994,0.952381014823914,0
383,1995,1.88679242134094,0
383,1996,0,0
383,1997,0,0
383,1998,0.990099012851715,0
383,1999,0,0
383,2000,2.5,0
383,2001,5.73770475387573,0
383,2002,1.5625,1
383,2003,7.40740728378296,1
383,2004,9.55882358551025,1
383,2005,5.40540552139282,1
383,2006,2,1
383,2007,3.67647075653076,1
383,2008,4.16666698455811,1
383,2009,1.96078443527222,1
384,1991,0,0
384,1992,0,0
384,1993,0,0
384,1994,0,0
384,1995,0,0
384,1996,0,0
384,1997,4.81927680969238,0
384,1998,1.33333337306976,0
384,1999,3.44827580451965,0
384,2000,4.54545450210571,0
384,2001,0,0
384,2002,4.25531911849976,1
384,2003,5.10204076766968,1
384,2004,8.33333396911621,1
384,2005,5.50458717346191,1
384,2006,10.091742515564,1
384,2007,2,1
384,2008,6.48148155212402,1
384,2009,6.7961163520813,1
386,1991,0,0
386,1992,0,0
386,1993,0,0
386,1994,0,0
386,1995,0,0
386,1996,0,0
386,1997,3.03030300140381,0
386,1998,3.33333349227905,0
386,1999,0,0
386,2000,2.94117641448975,0
386,2001,0,0
386,2002,7.89473628997803,0
386,2003,13.1578950881958,0
386,2004,7.69230794906616,0
386,2005,10,1
386,2006,5.7142858505249,1
386,2007,5.88235282897949,1
386,2008,2.63157892227173,1
386,2009,0,1
387,1991,3.11111116409302,0
387,1992,0.456620991230011,0
387,1993,0,0
387,1994,3.879310131073,0
387,1995,0,0
387,1996,0,0
387,1997,2.85714292526245,0
387,1998,0,0
387,1999,2.94117641448975,0
387,2000,3.69003677368164,0
387,2001,3.38983058929443,0
387,2002,4.23452758789062,0
387,2003,1.29870128631592,0
387,2004,3.57142877578735,1
387,2005,5.0139274597168,1
387,2006,3.97877979278564,1
387,2007,5.9895830154419,1
387,2008,0.775193810462952,1
387,2009,5.74162673950195,1
390,1991,0,0
390,1992,3.03030300140381,0
390,1993,0,0
390,1994,2.85714292526245,0
390,1995,0,0
390,1996,0,0
390,1997,0,0
390,1998,0,0
390,1999,6.81818199157715,0
390,2000,0,0
390,2001,0,0
390,2002,0,1
390,2003,0,1
390,2004,5.55555582046509,1
390,2005,6.81818199157715,1
390,2006,0,1
390,2007,0,1
390,2008,3.63636350631714,1
390,2009,0,1
392,1991,1.24223601818085,0
392,1992,0,0
392,1993,0.571428537368774,0
392,1994,2.27272725105286,0
392,1995,1.13636362552643,0
392,1996,0,0
392,1997,1,0
392,1998,0.5,1
392,1999,0.938967168331146,1
392,2000,4.50819635391235,1
392,2001,0,1
392,2002,3.59712243080139,1
392,2003,5.49828195571899,1
392,2004,4.79452037811279,1
392,2005,6.6878981590271,1
392,2006,6.98412752151489,1
392,2007,0.325732886791229,1
392,2008,8.58895683288574,1
392,2009,5.46623802185059,1
393,1991,0,0
393,1992,0,0
393,1993,0,0
393,1994,0,0
393,1995,0,0
393,1996,0,0
393,1997,0,0
393,1998,0,0
393,1999,5.88235282897949,0
393,2000,0,0
393,2001,0,0
393,2002,0,1
393,2003,5,1
393,2004,0,1
393,2005,25,1
393,2006,0,1
393,2007,0,1
393,2008,0,1
393,2009,0,1
394,1991,0,0
394,1992,0,0
394,1993,0,0
394,1994,0,0
394,1995,0,0
394,1996,0,0
394,1997,0,0
394,1998,0,0
394,1999,0,0
394,2000,0,0
394,2001,0,0
394,2002,0,0
394,2003,0,1
394,2004,0,1
394,2005,0,1
394,2006,0,1
394,2007,0,1
394,2008,0,1
394,2009,0,1
403,1991,0,0
403,1992,0,0
403,1993,0,0
403,1994,0,0
403,1995,0,0
403,1996,0,0
403,1997,0,0
403,1998,0,0
403,1999,11.764705657959,0
403,2000,0,0
403,2001,0,0
403,2002,0,0
403,2003,0,0
403,2004,0,0
403,2005,0,0
403,2006,0,1
403,2007,0,1
403,2008,16.6666679382324,1
403,2009,3.44827580451965,1
404,1991,1.62224793434143,1
404,1992,0.828402400016785,1
404,1993,1.9698725938797,1
404,1994,2.37556576728821,1
404,1995,4.2141227722168,1
404,1996,2.45040845870972,1
404,1997,0.685714304447174,1
404,1998,0.542299330234528,1
404,1999,2.02429151535034,1
404,2000,4.91642093658447,1
404,2001,0.773694396018982,1
404,2002,6.8681321144104,1
404,2003,4.05643749237061,1
404,2004,3.7593982219696,1
404,2005,10.3529405593872,1
404,2006,16.0444793701172,1
404,2007,11.8454933166504,1
404,2008,15.5971479415894,1
404,2009,8.34123229980469,1
405,1991,0,0
405,1992,0,0
405,1993,0,0
405,1994,0,0
405,1995,0,0
405,1996,0,0
405,1997,0,0
405,1998,0,0
405,1999,0,0
405,2000,0,0
405,2001,0,0
405,2002,41.3793106079102,0
405,2003,28,0
405,2004,4.7619047164917,0
405,2005,0,1
405,2006,19.230770111084,1
405,2007,45.4545478820801,1
405,2008,0,1
405,2009,0,1
406,1991,0,0
406,1992,0,0
406,1993,0,0
406,1994,0,0
406,1995,0,0
406,1996,3.84615397453308,0
406,1997,0,0
406,1998,13.5135126113892,0
406,1999,0,0
406,2000,0,0
406,2001,0,1
406,2002,14.0350875854492,1
406,2003,1.66666674613953,1
406,2004,13.6363639831543,1
406,2005,13.4328365325928,1
406,2006,21.1538467407227,1
406,2007,26.530611038208,1
406,2008,36.1702117919922,1
406,2009,0,1
409,1991,0,0
409,1992,0,0
409,1993,0,0
409,1994,0,0
409,1995,0,0
409,1996,0,0
409,1997,0,0
409,1998,0,0
409,1999,0,0
409,2000,0,0
409,2001,0,0
409,2002,0,0
409,2003,4.41176462173462,0
409,2004,4.34782600402832,1
409,2005,21.1267604827881,1
409,2006,1.44927537441254,1
409,2007,4,1
409,2008,1.28205132484436,1
409,2009,2.38095235824585,1
413,1991,0,0
413,1992,0,0
413,1993,4.16666698455811,0
413,1994,0,0
413,1995,4,0
413,1996,0,0
413,1997,0,0
413,1998,0,1
413,1999,0,1
413,2000,0,1
413,2001,0,1
413,2002,4.7619047164917,1
413,2003,4.54545450210571,1
413,2004,31.7073173522949,1
413,2005,0,1
413,2006,13.6363639831543,1
413,2007,14.2857151031494,1
413,2008,19.6078433990479,1
413,2009,0,1
414,1991,0,0
414,1992,0,0
414,1993,0,0
414,1994,0,0
414,1995,0,0
414,1996,0,0
414,1997,0,0
414,1998,0,0
414,1999,0,0
414,2000,0,0
414,2001,0,0
414,2002,3.84615397453308,0
414,2003,0,0
414,2004,0,0
414,2005,14.8148145675659,0
414,2006,0,1
414,2007,0,1
414,2008,6.6666669845581,1
414,2009,0,1
415,1991,0,0
415,1992,0,0
415,1993,0,0
415,1994,0,0
415,1995,0,0
415,1996,0,0
415,1997,0,0
415,1998,0,0
415,1999,3.33333349227905,0
415,2000,0,0
415,2001,2.77777791023254,0
415,2002,22.5,0
415,2003,0,0
415,2004,13.5135126113892,1
415,2005,0,1
415,2006,5,1
415,2007,2.08333349227905,1
415,2008,2.08333349227905,1
415,2009,16.2790699005127,1
418,1991,0.813008069992065,0
418,1992,0,0
418,1993,0,0
418,1994,0,0
418,1995,0,0
418,1996,0,0
418,1997,0.606060564517975,0
418,1998,0,0
418,1999,3.78378367424011,0
418,2000,4.97237539291382,0
418,2001,0,0
418,2002,5.18867921829224,0
418,2003,2.62008738517761,0
418,2004,2.13675212860107,0
418,2005,3.73134326934814,0
418,2006,5.55555582046509,1
418,2007,4.77941179275513,1
418,2008,6.56934309005737,1
418,2009,5.59701490402222,1
420,1991,0,0
420,1992,0,0
420,1993,0,0
420,1994,4.16666698455811,0
420,1995,0.800000011920929,0
420,1996,0,0
420,1997,2.05479454994202,0
420,1998,0,0
420,1999,6.6666669845581,0
420,2000,2.94117641448975,0
420,2001,1.64835178852081,0
420,2002,9.4240837097168,0
420,2003,10.9452743530273,0
420,2004,7.35930728912354,0
420,2005,7.08333349227905,1
420,2006,17.9389305114746,1
420,2007,9.72762584686279,1
420,2008,3.18725109100342,1
420,2009,1.53256702423096,1
431,1991,0.990099012851715,0
431,1992,0,0
431,1993,0,0
431,1994,0,0
431,1995,0,0
431,1996,0,0
431,1997,0,0
431,1998,0,0
431,1999,1.05263161659241,0
431,2000,3.29670357704163,0
431,2001,0,0
431,2002,8.08080768585205,0
431,2003,5.26315784454346,0
431,2004,0,0
431,2005,4.70588254928589,0
431,2006,1.11111116409302,1
431,2007,4.12371110916138,1
431,2008,5.10204076766968,1
431,2009,6.31578922271729,1
432,1991,0,0
432,1992,0,0
432,1993,0,0
432,1994,0,0
432,1995,45.4545478820801,0
432,1996,0,0
432,1997,0,0
432,1998,0,0
432,1999,0,1
432,2000,0,1
432,2001,0,1
432,2002,0,1
432,2003,0,1
432,2004,0,1
432,2005,0,1
432,2006,40,1
432,2007,0,1
432,2008,12.5,1
432,2009,0,1
434,1991,4.7619047164917,0
434,1992,0,0
434,1993,0,0
434,1994,6.32911396026611,0
434,1995,0,0
434,1996,0,0
434,1997,0,0
434,1998,2.98507452011108,0
434,1999,4.6875,0
434,2000,0,0
434,2001,1.42857146263123,0
434,2002,10.1265821456909,0
434,2003,4.16666698455811,0
434,2004,5.33333349227905,0
434,2005,5.06329107284546,0
434,2006,2.40963840484619,1
434,2007,0,1
434,2008,5,1
434,2009,7.79220771789551,1
435,1991,0,0
435,1992,0,0
435,1993,0,0
435,1994,0,0
435,1995,0,0
435,1996,0,0
435,1997,0,0
435,1998,0,0
435,1999,0,0
435,2000,0,0
435,2001,0,0
435,2002,0,0
435,2003,0,0
435,2004,3.84615397453308,0
435,2005,0,0
435,2006,0,1
435,2007,0,1
435,2008,0,1
435,2009,0,1
436,1991,0,0
436,1992,0,0
436,1993,0,0
436,1994,0,0
436,1995,0,0
436,1996,0,0
436,1997,0,0
436,1998,0,1
436,1999,0,1
436,2000,9.09090900421143,1
436,2001,0,1
436,2002,0,1
436,2003,0,1
436,2004,0,1
436,2005,0,1
436,2006,3.22580623626709,1
436,2007,18.75,1
436,2008,0,1
436,2009,6.89655160903931,1
438,1991,0,0
438,1992,0,0
438,1993,0,0
438,1994,0,0
438,1995,0,0
438,1996,0,0
438,1997,0,0
438,1998,0,0
438,1999,9.375,0
438,2000,0,0
438,2001,0,0
438,2002,0,0
438,2003,0,0
438,2004,0,0
438,2005,0,0
438,2006,0,1
438,2007,12.9032249450684,1
438,2008,3.33333349227905,1
438,2009,10,1
439,1991,0,0
439,1992,0,0
439,1993,0,0
439,1994,0,0
439,1995,1.47058820724487,0
439,1996,0,0
439,1997,0,0
439,1998,0,0
439,1999,0,0
439,2000,2.66666674613953,0
439,2001,4.4776120185852,0
439,2002,0,0
439,2003,0,0
439,2004,1.2048192024231,0
439,2005,1.11111116409302,0
439,2006,1.06382977962494,1
439,2007,6.45161247253418,1
439,2008,8.33333396911621,1
439,2009,4.81927680969238,1
441,1991,0,0
441,1992,0,0
441,1993,0,0
441,1994,0,0
441,1995,6.25,0
441,1996,0,0
441,1997,0,0
441,1998,0,0
441,1999,0,0
441,2000,0,0
441,2001,4.34782600402832,0
441,2002,8.33333396911621,0
441,2003,0,0
441,2004,7.40740728378296,0
441,2005,0,0
441,2006,12.9032249450684,1
441,2007,3.03030300140381,1
441,2008,0,1
441,2009,0,1
443,1991,0.216919749975204,0
443,1992,1.06609809398651,0
443,1993,0.431034475564957,0
443,1994,0,0
443,1995,0.431034475564957,0
443,1996,2.67489719390869,0
443,1997,0.207039341330528,0
443,1998,0.625,1
443,1999,2.05761313438416,1
443,2000,1.6528924703598,1
443,2001,2.22672057151794,1
443,2002,5.11811017990112,1
443,2003,0,1
443,2004,4.5207953453064,1
443,2005,0,1
443,2006,2.67857146263123,1
443,2007,10.8963098526001,1
443,2008,4.9360146522522,1
443,2009,3.2200357913971,1
445,1991,0,0
445,1992,0,0
445,1993,0,0
445,1994,0,0
445,1995,0,0
445,1996,0,0
445,1997,0,0
445,1998,0,0
445,1999,0,0
445,2000,1.53846156597137,0
445,2001,0,0
445,2002,0,0
445,2003,4.54545450210571,0
445,2004,0,0
445,2005,1.49253726005554,0
445,2006,4.10958909988403,1
445,2007,0,1
445,2008,0,1
445,2009,0,1
446,1991,0.546448051929474,1
446,1992,0,1
446,1993,0,1
446,1994,0,1
446,1995,0,1
446,1996,0.534759342670441,1
446,1997,0.510204076766968,1
446,1998,0.5,1
446,1999,3.57142877578735,1
446,2000,1.03626942634583,1
446,2001,0.505050480365753,1
446,2002,13.1313133239746,1
446,2003,0.515463888645172,1
446,2004,4.41176462173462,1
446,2005,11.3207550048828,1
446,2006,11.9815673828125,1
446,2007,3.43137264251709,1
446,2008,6.6666669845581,1
446,2009,1.47058820724487,1
447,1991,0,0
447,1992,0,0
447,1993,0,0
447,1994,0,0
447,1995,0,0
447,1996,0,0
447,1997,0,0
447,1998,0,1
447,1999,0,1
447,2000,0,1
447,2001,0,1
447,2002,0,1
447,2003,11.5384616851807,1
447,2004,0,1
447,2005,2.77777791023254,1
447,2006,10,1
447,2007,0,1
447,2008,10,1
447,2009,13.1578950881958,1
448,1991,0,0
448,1992,0,0
448,1993,9.30232524871826,0
448,1994,0,0
448,1995,0,0
448,1996,0,0
448,1997,0,0
448,1998,2.77777791023254,0
448,1999,0,0
448,2000,0,0
448,2001,0,0
448,2002,2.5,0
448,2003,26.8292694091797,0
448,2004,0,0
448,2005,2.70270276069641,0
448,2006,2.5,1
448,2007,2.17391300201416,1
448,2008,1.96078443527222,1
448,2009,2.04081630706787,1
491,1991,0,0
491,1992,0,0
491,1993,0,0
491,1994,0,0
491,1995,0,0
491,1996,0,0
491,1997,0,0
491,1998,0,1
491,1999,0,1
491,2000,0,1
491,2001,0,1
491,2002,0,1
491,2003,28.5714302062988,1
491,2004,0,1
491,2005,0,1
491,2006,0,1
491,2007,0,1
491,2008,0,1
491,2009,0,1
492,1991,2.27272725105286,0
492,1992,6.81818199157715,0
492,1993,0,0
492,1994,0,0
492,1995,9.5238094329834,0
492,1996,7.89473628997803,0
492,1997,0,0
492,1998,0,0
492,1999,6,0
492,2000,2.04081630706787,0
492,2001,2,0
492,2002,13.2075471878052,0
492,2003,10.2040815353394,0
492,2004,0,0
492,2005,0,0
492,2006,15.2542371749878,1
492,2007,14.2857151031494,1
492,2008,4.34782600402832,1
492,2009,0,1
494,1991,0,0
494,1992,0,0
494,1993,0,0
494,1994,0,0
494,1995,0,0
494,1996,0,0
494,1997,0,0
494,1998,12.5,0
494,1999,4.34782600402832,0
494,2000,0,0
494,2001,0,0
494,2002,0,0
494,2003,0,0
494,2004,0,0
494,2005,0,0
494,2006,19.3548374176025,1
494,2007,3.44827580451965,1
494,2008,15.3846158981323,1
494,2009,0,1
495,1991,0,0
495,1992,0,0
495,1993,0,0
495,1994,0,0
495,1995,0,0
495,1996,0,0
495,1997,0,0
495,1998,0,0
495,1999,0,0
495,2000,0,0
495,2001,0,0
495,2002,0,0
495,2003,6.25,0
495,2004,0,0
495,2005,11.1111116409302,0
495,2006,27.2727279663086,1
495,2007,0,1
495,2008,0,1
495,2009,9.09090900421143,1
496,1991,5.55555582046509,0
496,1992,0,0
496,1993,0,0
496,1994,0,0
496,1995,0,0
496,1996,0,0
496,1997,0,0
496,1998,1.5151515007019,0
496,1999,0,0
496,2000,0,0
496,2001,0,0
496,2002,2.15053772926331,0
496,2003,11.2244892120361,1
496,2004,1.85185182094574,1
496,2005,11.1111116409302,1
496,2006,1.78571438789368,1
496,2007,2.65486717224121,1
496,2008,0,1
496,2009,4.72440958023071,1
498,1991,0,0
498,1992,5.55555582046509,0
498,1993,0,0
498,1994,0,0
498,1995,2.38095235824585,0
498,1996,2.38095235824585,0
498,1997,0,0
498,1998,6.06060600280762,0
498,1999,0,0
498,2000,0,0
498,2001,0,0
498,2002,0,0
498,2003,16.6666679382324,0
498,2004,0,0
498,2005,4,0
498,2006,3.77358484268188,1
498,2007,8.62068939208984,1
498,2008,0,1
498,2009,1.75438594818115,1
499,1991,0,0
499,1992,0,0
499,1993,0,0
499,1994,0,0
499,1995,0,0
499,1996,0,0
499,1997,0,0
499,1998,0,0
499,1999,0,0
499,2000,0,0
499,2001,0,0
499,2002,0,0
499,2003,0,1
499,2004,0,1
499,2005,0,1
499,2006,0,1
499,2007,0,1
499,2008,30.4347820281982,1
499,2009,13.3333339691162,1
501,1991,0,0
501,1992,0,0
501,1993,0,0
501,1994,0,0
501,1995,11.1111116409302,0
501,1996,0,0
501,1997,0,0
501,1998,5.88235282897949,0
501,1999,0,0
501,2000,0,0
501,2001,0,0
501,2002,8,0
501,2003,4.16666698455811,0
501,2004,0,0
501,2005,0,0
501,2006,10.3448276519775,1
501,2007,3.84615397453308,1
501,2008,0,1
501,2009,7.14285755157471,1
502,1991,0,0
502,1992,0,0
502,1993,0,0
502,1994,0,0
502,1995,0,0
502,1996,0,0
502,1997,0,0
502,1998,11.1111116409302,0
502,1999,0,0
502,2000,0,0
502,2001,0,0
502,2002,0,0
502,2003,0,0
502,2004,0,0
502,2005,0,0
502,2006,4.7619047164917,1
502,2007,0,1
502,2008,0,1
502,2009,0,1
533,1991,0,0
533,1992,9.09090900421143,0
533,1993,0,0
533,1994,5.55555582046509,0
533,1995,0,0
533,1996,0,0
533,1997,3.70370364189148,0
533,1998,0,0
533,1999,8.47457695007324,0
533,2000,0,0
533,2001,8.62068939208984,0
533,2002,14.0625,0
533,2003,0,0
533,2004,2.4390242099762,0
533,2005,4.70588254928589,0
533,2006,23.0769233703613,1
533,2007,6.41025686264038,1
533,2008,15.0000009536743,1
533,2009,2.59740257263184,1
537,1991,0,0
537,1992,0,0
537,1993,0,0
537,1994,0,0
537,1995,0,0
537,1996,0,0
537,1997,0,0
537,1998,0,0
537,1999,0,0
537,2000,0,0
537,2001,0,0
537,2002,0,0
537,2003,0,0
537,2004,0,0
537,2005,0,0
537,2006,0,1
537,2007,0,1
537,2008,0,1
537,2009,0,1
538,1991,0,0
538,1992,0,0
538,1993,21.7391300201416,0
538,1994,0,0
538,1995,13.6363639831543,0
538,1996,0,0
538,1997,5.26315784454346,0
538,1998,10.5263156890869,0
538,1999,0,0
538,2000,0,0
538,2001,15.3846158981323,0
538,2002,27.5862064361572,0
538,2003,23.0769233703613,0
538,2004,0,0
538,2005,6.45161247253418,0
538,2006,3.125,1
538,2007,8.33333396911621,1
